	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	common_name	description
YFL026W	4292.70478725661	-6.38245851907147	0.164781802578013	-38.7327873540516	0.0	0.0	STE2	Receptor for alpha-factor pheromone; seven transmembrane-domain GPCR that interacts with both pheromone and a heterotrimeric G protein to initiate the signaling response that leads to mating between haploid a and alpha cells
YGL089C	2258.72382035674	5.67581069655012	0.143823154693618	39.463817273659	0.0	0.0	MF(ALPHA)2	Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)1, which is more highly expressed; binds copper(II) ions
YIL015W	2468.31715841655	-5.67263490575545	0.116217434441095	-48.8105328863598	0.0	0.0	BAR1	Aspartyl protease; secreted into the periplasmic space of mating type a cell; helps cells find mating partners; cleaves and inactivates alpha factor allowing cells to recover from alpha-factor-induced cell cycle arrest
YJR004C	4562.61575073596	4.11038871726946	0.106299166462836	38.6681180487574	0.0	0.0	SAG1	Alpha-agglutinin of alpha-cells; binds to Aga1p during agglutination, N-terminal half is homologous to the immunoglobulin superfamily and contains binding site for a-agglutinin, C-terminal half is highly glycosylated and contains GPI anchor
YNL145W	2980.43629631274	-8.80022623000609	0.23961059457615	-36.7272000037099	2.68839245999563e-295	3.49706091196232e-292	MFA2	Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA1
YDR461W	1602.28210834467	-7.6242747004161	0.223475998134272	-34.1167497362968	4.1639132366986697e-255	4.51368194858135e-252	MFA1	Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2
YKL209C	1379.27909059093	-4.48616213231516	0.135781326784106	-33.0396103688707	2.1934991827455902e-239	2.03807409779676e-236	STE6	Plasma membrane ATP-binding cassette (ABC) transporter; required for the export of a-factor, catalyzes ATP hydrolysis coupled to a-factor transport; contains 12 transmembrane domains and two ATP binding domains; expressed only in MATa cells; human homolog ABCB1 mediates multidrug resistance in many chemotherapy-resistant tumors by effluxing toxic compounds from the cell
YKL178C	1322.54253384535	4.66183986711387	0.145145643018035	32.1183589819132	2.44379700828784e-226	1.9868069677380103e-223	STE3	Receptor for a factor pheromone; couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells, ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR
YGL009C	3896.48757083309	-2.5677996216328	0.0874604385421136	-29.3595557538436	1.80445633983093e-189	1.3040204482511501e-186	LEU1	Isopropylmalate isomerase; catalyzes the second step in the leucine biosynthesis pathway
YPL187W	9497.94907201807	12.1159963479975	0.426387792501518	28.4154390934031	1.303448401856e-177	8.47762840567144e-175	MF(ALPHA)1	Mating pheromone alpha-factor, made by alpha cells; interacts with mating type a cells to induce cell cycle arrest and other responses leading to mating; also encoded by MF(ALPHA)2, although MF(ALPHA)1 produces most alpha-factor; binds copper(II) ions
